,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
8674,95,2019-12-08 00:10:00,00:10,,,7,,5,33,36,36,32,35,36,,,
8675,94,2019-12-08 00:20:00,00:20,,,7,,5,35,36,36,34,35,35,,,
8676,93,2019-12-08 00:30:00,00:30,,,7,,5,35,36,36,35,35,35,,,
8677,92,2019-12-08 00:40:00,00:40,,,7,,5,35,36,36,35,35,36,,,
8678,91,2019-12-08 00:50:00,00:50,,,7,,5,35,36,36,35,35,35,,,
8679,90,2019-12-08 01:00:00,01:00,,,7,,5,35,36,36,35,35,35,,,
8680,89,2019-12-08 01:10:00,01:10,,,7,,5,35,36,36,35,35,35,,,
8681,88,2019-12-08 01:20:00,01:20,,,7,,5,35,36,36,35,35,35,,,
8682,87,2019-12-08 01:30:00,01:30,,,7,,5,35,36,36,35,35,35,,,
8683,86,2019-12-08 01:40:00,01:40,,,7,,5,35,36,36,35,35,35,,,
8684,85,2019-12-08 01:50:00,01:50,,,7,,5,35,36,36,35,35,35,,,
8685,84,2019-12-08 02:00:00,02:00,,,7,,5,35,36,36,35,35,35,,,
8686,83,2019-12-08 02:10:00,02:10,,,7,,5,35,36,36,35,35,35,,,
8687,82,2019-12-08 02:20:00,02:20,,,7,,5,35,36,36,35,35,36,,,
8688,81,2019-12-08 02:30:00,02:30,,,7,,5,35,36,36,35,35,36,,,
8689,80,2019-12-08 02:40:00,02:40,,,7,,5,35,36,36,35,35,36,,,
8690,79,2019-12-08 02:50:00,02:50,,,7,,5,35,36,36,35,35,35,,,
8691,78,2019-12-08 03:00:00,03:00,,,7,,5,35,36,36,35,35,36,,,
8692,77,2019-12-08 03:10:00,03:10,,,7,,5,35,36,36,35,35,36,,,
8693,76,2019-12-08 03:20:00,03:20,,,7,,5,36,36,36,35,35,36,,,
8694,75,2019-12-08 03:30:00,03:30,,,7,,5,35,36,36,35,35,36,,,
8695,74,2019-12-08 03:40:00,03:40,,,7,,5,36,36,36,35,35,36,,,
8696,73,2019-12-08 03:50:00,03:50,,,7,,5,36,36,36,35,35,36,,,
8697,72,2019-12-08 04:00:00,04:00,,,7,,5,35,36,36,35,35,36,,,
8698,71,2019-12-08 04:10:00,04:10,,,7,,5,36,36,36,35,35,36,,,
8699,70,2019-12-08 04:20:00,04:20,,,7,,5,36,36,36,35,35,36,,,
8700,69,2019-12-08 04:30:00,04:30,,,7,,5,36,36,36,35,35,36,,,
8701,68,2019-12-08 04:40:00,04:40,,,7,,5,36,36,36,35,35,36,,,
8702,67,2019-12-08 04:50:00,04:50,,,7,,5,36,36,36,35,35,36,,,
8703,66,2019-12-08 05:00:00,05:00,,,7,,5,36,36,36,35,35,36,,,
8704,65,2019-12-08 05:10:00,05:10,,,7,,5,36,36,36,35,35,36,,,
8705,64,2019-12-08 05:20:00,05:20,,,7,,5,36,36,36,35,35,36,,,
8706,63,2019-12-08 05:30:00,05:30,,,7,,5,36,36,36,35,35,35,,,
8707,62,2019-12-08 05:40:00,05:40,,,7,,5,36,36,36,35,35,36,,,
8708,61,2019-12-08 05:50:00,05:50,,,7,,5,36,36,36,35,35,36,,,
8709,60,2019-12-08 06:00:00,06:00,,,7,,5,36,36,36,35,35,36,,,
8710,59,2019-12-08 06:10:00,06:10,,,7,,5,36,36,36,35,35,36,,,
8711,58,2019-12-08 06:20:00,06:20,,,7,,5,36,36,36,35,35,36,,,
8712,57,2019-12-08 06:30:00,06:30,,,7,,5,36,36,36,35,35,36,,,
8713,56,2019-12-08 06:40:00,06:40,,,7,,5,36,36,36,35,35,36,,,
8714,55,2019-12-08 06:50:00,06:50,,,7,,5,36,36,36,35,35,36,,,
8715,54,2019-12-08 07:00:00,07:00,,,7,,5,36,36,36,35,35,36,,,
8716,53,2019-12-08 07:10:00,07:10,,,7,,5,36,36,36,35,35,36,,,
8717,52,2019-12-08 07:20:00,07:20,,,7,,5,36,36,36,35,35,36,,,
8718,51,2019-12-08 07:30:00,07:30,,,7,,5,36,36,36,35,35,36,,,
8719,50,2019-12-08 07:40:00,07:40,,,7,,5,13,14,36,12,13,35,,,
8720,49,2019-12-08 07:50:00,07:50,,,7,,5,13,13,13,12,12,12,,,
8721,48,2019-12-08 08:00:00,08:00,,,7,,5,13,13,13,11,12,12,,,
8722,47,2019-12-08 08:10:00,08:10,,,7,,5,13,13,13,11,11,11,,,
8723,46,2019-12-08 08:20:00,08:20,,,7,,5,13,33,39,11,32,39,,,
8724,45,2019-12-08 08:30:00,08:30,,,7,,5,32,35,38,32,36,38,,,
8725,44,2019-12-08 08:40:00,08:40,,,7,,5,35,36,36,36,36,36,,,
8726,43,2019-12-08 08:50:00,08:50,,,7,,5,35,36,36,36,36,36,,,
8727,42,2019-12-08 09:00:00,09:00,,,7,,5,36,36,36,36,36,36,,,
8728,41,2019-12-08 09:10:00,09:10,,,7,,5,35,36,36,36,36,36,,,
8729,40,2019-12-08 09:20:00,09:20,,,7,,5,36,36,36,36,36,36,,,
8730,39,2019-12-08 09:30:00,09:30,,,7,,5,36,36,36,36,36,36,,,
8731,38,2019-12-08 09:40:00,09:40,,,7,,5,36,36,36,36,36,36,,,
8732,37,2019-12-08 09:50:00,09:50,,,7,,5,36,36,36,36,36,36,,,
8733,36,2019-12-08 10:00:00,10:00,,,7,,5,36,36,36,36,36,36,,,
8734,35,2019-12-08 10:10:00,10:10,,,7,,5,36,36,36,36,36,36,,,
8735,34,2019-12-08 10:20:00,10:20,,,7,,5,36,36,36,36,36,36,,,
8736,33,2019-12-08 10:30:00,10:30,,,7,,5,36,36,36,36,36,36,,,
8737,32,2019-12-08 10:40:00,10:40,,,7,,5,36,36,36,36,36,37,,,
8738,31,2019-12-08 10:50:00,10:50,,,7,,5,36,36,36,35,36,36,,,
8739,30,2019-12-08 11:00:00,11:00,,,7,,5,36,36,36,36,36,37,,,
8740,29,2019-12-08 11:10:00,11:10,,,7,,5,36,36,36,36,36,36,,,
8741,28,2019-12-08 11:20:00,11:20,,,7,,5,36,36,36,36,36,37,,,
8742,27,2019-12-08 11:30:00,11:30,,,7,,5,36,36,36,36,36,37,,,
8743,26,2019-12-08 11:40:00,11:40,,,7,,5,36,36,36,36,36,37,,,
8744,25,2019-12-08 11:50:00,11:50,,,7,,5,36,36,36,36,36,36,,,
8745,24,2019-12-08 12:00:00,12:00,,,6,,5,0,32,36,0,33,37,,,
8746,23,2019-12-08 12:10:00,12:10,,,7,,5,0,33,36,0,33,36,,,
8747,22,2019-12-08 12:20:00,12:20,,,7,,5,36,36,36,36,36,37,,,
8748,21,2019-12-08 12:30:00,12:30,,,7,,5,36,36,36,36,36,36,,,
8749,20,2019-12-08 12:40:00,12:40,,,7,,5,36,36,36,36,36,37,,,
8750,19,2019-12-08 12:50:00,12:50,,,7,,5,36,36,36,36,36,37,,,
8751,18,2019-12-08 13:00:00,13:00,,,7,,5,36,36,37,36,36,37,,,
8752,17,2019-12-08 13:10:00,13:10,,,7,,5,36,36,36,36,36,37,,,
8753,16,2019-12-08 13:20:00,13:20,,,7,,5,36,36,36,36,36,37,,,
8754,15,2019-12-08 13:30:00,13:30,,,7,,5,36,36,36,36,36,37,,,
8755,14,2019-12-08 13:40:00,13:40,,,7,,5,36,36,37,36,36,37,,,
8756,13,2019-12-08 13:50:00,13:50,,,7,,5,36,36,36,36,36,36,,,
8757,12,2019-12-08 14:00:00,14:00,,,7,,5,36,36,36,36,36,37,,,
8758,11,2019-12-08 14:10:00,14:10,,,7,,5,36,36,36,36,36,37,,,
8759,10,2019-12-08 14:20:00,14:20,,,7,,5,36,36,37,36,36,37,,,
8760,9,2019-12-08 14:30:00,14:30,,,7,,5,36,36,36,36,36,37,,,
8761,8,2019-12-08 14:40:00,14:40,,,7,,5,36,36,37,36,36,37,,,
8762,7,2019-12-08 14:50:00,14:50,,,7,,5,36,36,37,36,36,37,,,
8763,6,2019-12-08 15:00:00,15:00,,,7,,5,36,36,37,36,36,37,,,
8764,5,2019-12-08 15:10:00,15:10,,,7,,5,36,36,37,36,36,37,,,
8765,4,2019-12-08 15:20:00,15:20,,,7,,5,36,36,37,36,36,37,,,
8766,3,2019-12-08 15:30:00,15:30,,,7,,5,36,36,36,36,36,37,,,
8767,2,2019-12-08 15:40:00,15:40,,,7,,5,36,36,37,36,36,37,,,
8768,1,2019-12-08 15:50:00,15:50,,,7,,5,36,36,37,36,36,37,,,
